# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0900000036 0.09 0.1121121406 2546.830253 5.29 10.879 10.425 10.226 12.468 10.973 10.297
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0907371119 0.091 0.1129672729 2559.175091 5.288 10.843 10.388 10.189 12.431 10.936 10.26
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0965407789 0.097 0.1197712673 2663.176807 5.263 10.567 10.099 9.89 12.096 10.642 9.959
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0986143053 0.099 0.1223355404 2699.603609 5.254 10.482 10.005 9.791 11.966 10.545 9.858
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 10.424 9.942 9.725 11.881 10.48 9.791
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1173528731 0.117 0.1426108751 2907.367959 5.196 9.92 9.404 9.174 11.191 9.927 9.233
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1199999973 0.12 0.1453291203 2933.593941 5.189 9.85 9.33 9.099 11.098 9.85 9.157
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1400000006 0.14 0.1644571065 3067.608977 5.149 9.445 8.91 8.677 10.586 9.419 8.729
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1406960636 0.141 0.165216206 3071.142726 5.147 9.433 8.898 8.665 10.571 9.406 8.717
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1599999964 0.16 0.1823276964 3161.549603 5.117 9.128 8.586 8.355 10.206 9.088 8.403
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1999999881 0.2 0.215403445 3293.821045 5.07 8.643 8.091 7.864 9.646 8.584 7.907
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.25 0.25 0.2530187145 3404.081897 5.027 8.187 7.628 7.407 9.14 8.116 7.445
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3196819723 0.32 0.3067274505 3509.134384 4.966 7.674 7.107 6.89 8.585 7.592 6.924
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3382461369 0.338 0.3243042535 3532.645026 4.942 7.533 6.963 6.747 8.436 7.447 6.78
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3499999642 0.35 0.3339278527 3548.133892 4.932 7.455 6.883 6.668 8.352 7.367 6.7
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3954699337 0.395 0.3732954056 3633.289469 4.888 7.141 6.561 6.349 8.008 7.044 6.378
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3999999762 0.4 0.3773572035 3640.826638 4.884 7.113 6.532 6.32 7.977 7.014 6.348
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.4499999881 0.45 0.4262384706 3762.703523 4.829 6.748 6.155 5.948 7.573 6.636 5.972
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.4930971265 0.493 0.4711428935 3903.911825 4.782 6.417 5.811 5.616 7.203 6.293 5.635
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.4999999404 0.5 0.4784677217 3925.54536 4.775 6.366 5.758 5.566 7.147 6.24 5.584
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.5022593141 0.502 0.480233713 3936.407041 4.773 6.347 5.738 5.548 7.126 6.221 5.565
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.5500000119 0.55 0.5265657954 4150.496003 4.732 5.975 5.343 5.188 6.709 5.834 5.2
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.5828576684 0.583 0.5527804115 4333.112852 4.716 5.729 5.096 4.969 6.429 5.586 4.978
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.5999999642 0.6 0.5656563214 4428.942072 4.708 5.608 4.986 4.871 6.29 5.469 4.879
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.6499999166 0.65 0.6005548033 4734.782132 4.692 5.277 4.722 4.632 5.888 5.164 4.637
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.6999999881 0.7 0.6348229879 5035.006088 4.675 4.98 4.507 4.431 5.517 4.896 4.435
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.7487857342 0.749 0.6696573576 5319.857509 4.658 4.717 4.311 4.245 5.193 4.655 4.248
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.7975714207 0.797 0.7114635333 5571.857489 4.632 4.469 4.112 4.055 4.897 4.422 4.058
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.8463571072 0.846 0.7600683437 5799.626158 4.601 4.231 3.912 3.863 4.623 4.195 3.866
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.8951427937 0.894 0.8148030478 6002.055404 4.565 4.003 3.713 3.672 4.365 3.975 3.674
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.8983509541 0.898 0.8189410573 6014.50652 4.562 3.988 3.699 3.659 4.348 3.96 3.661
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.9356504083 0.935 0.866867348 6153.185387 4.53 3.816 3.548 3.513 4.157 3.794 3.514
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.9439284801 0.943 0.8785220066 6183.010728 4.523 3.779 3.514 3.48 4.115 3.758 3.482
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.959196806 0.959 0.8991924358 6235.912318 4.509 3.708 3.451 3.418 4.039 3.689 3.42
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.9927142262 0.992 0.9474420257 6350.384185 4.479 3.556 3.313 3.283 3.872 3.541 3.285
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.001909018 1.002 0.9612860608 6381.165375 4.47 3.515 3.276 3.247 3.828 3.501 3.249
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.038831234 1.038 1.016840054 6504.291551 4.437 3.351 3.128 3.102 3.65 3.341 3.104
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.041499853 1.041 1.021063249 6513.283772 4.434 3.34 3.117 3.092 3.637 3.33 3.093
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.053347111 1.053 1.039567383 6552.39394 4.424 3.289 3.072 3.047 3.581 3.28 3.048
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.088448048 1.087 1.093837089 6669.603248 4.393 3.139 2.938 2.915 3.417 3.134 2.916
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.090285659 1.089 1.096863652 6675.74901 4.392 3.131 2.931 2.908 3.408 3.127 2.909
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.107289434 1.106 1.122929897 6735.967762 4.378 3.062 2.87 2.847 3.332 3.059 2.848
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.130182147 1.129 1.157850919 6815.535747 4.36 2.97 2.788 2.766 3.23 2.969 2.767
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.139071226 1.138 1.173147569 6845.418434 4.353 2.934 2.757 2.735 3.191 2.935 2.736
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.176847339 1.176 1.227588029 6987.148926 4.328 2.793 2.634 2.613 3.033 2.797 2.614
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.187857151 1.187 1.24323333 7027.486177 4.32 2.752 2.598 2.577 2.987 2.757 2.578
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.236642718 1.236 1.305126611 7236.024023 4.296 2.588 2.46 2.44 2.799 2.598 2.441
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.272954941 1.272 1.343855722 7411.39568 4.284 2.477 2.37 2.35 2.669 2.49 2.351
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.285428286 1.285 1.357540031 7467.925899 4.279 2.439 2.338 2.319 2.625 2.453 2.32
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.328745008 1.328 1.408162079 7664.785402 4.262 2.31 2.231 2.212 2.476 2.328 2.213
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.334214211 1.334 1.414336159 7687.763242 4.259 2.293 2.217 2.198 2.457 2.311 2.199
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.374308109 1.374 1.471135396 7843.321189 4.238 2.17 2.11 2.091 2.318 2.19 2.092
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.382999897 1.383 1.485089559 7874.083211 4.232 2.143 2.085 2.067 2.287 2.163 2.067
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.404069066 1.404 1.523886581 7935.969682 4.217 2.073 2.021 2.003 2.211 2.093 2.003
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.428116083 1.428 1.572724473 7998.34255 4.196 1.99 1.944 1.926 2.122 2.011 1.926
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.431785583 1.431 1.58180391 8007.556285 4.193 1.977 1.932 1.913 2.108 1.998 1.914
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.44453001 1.444 1.610840888 8031.561699 4.18 1.93 1.888 1.869 2.059 1.952 1.87
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.470018744 1.47 1.684816647 8059.349691 4.15 1.83 1.79 1.771 1.955 1.851 1.772
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.48057127 1.48 1.71693022 8066.776046 4.136 1.786 1.747 1.728 1.911 1.808 1.729
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.497111916 1.497 1.772362877 8068.633704 4.113 1.716 1.678 1.658 1.84 1.737 1.659
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.515209913 1.515 1.841843157 8057.494171 4.085 1.635 1.596 1.577 1.76 1.656 1.577
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.529356957 1.529 1.904814309 8033.411248 4.06 1.567 1.527 1.507 1.694 1.588 1.507
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.531938791 1.531 1.917576262 8029.712577 4.055 1.555 1.514 1.494 1.682 1.575 1.495
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.550242782 1.55 2.014896047 7974.436424 4.017 1.459 1.415 1.395 1.591 1.48 1.395
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.570521951 1.57 2.140191549 7890.417803 3.97 1.346 1.295 1.275 1.485 1.366 1.275
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.578142643 1.578 2.193575793 7852.356346 3.951 1.302 1.248 1.227 1.444 1.321 1.228
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.594267607 1.594 2.325158938 7746.401448 3.905 1.2 1.137 1.116 1.353 1.219 1.116
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.609838724 1.609 2.477722387 7617.281405 3.854 1.093 1.018 0.996 1.258 1.11 0.997
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.624387622 1.624 2.643946389 7476.528618 3.801 0.987 0.898 0.875 1.167 1.002 0.876
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.62692833 1.626 2.678876206 7449.034745 3.791 0.968 0.875 0.852 1.15 0.982 0.853
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.63476944 1.634 2.781330798 7365.462115 3.76 0.907 0.806 0.783 1.098 0.921 0.784
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.647273064 1.646 2.960415333 7234.358059 3.709 0.806 0.69 0.666 1.011 0.817 0.667
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 1.654860258 1.654 3.060924693 7184.557088 3.682 0.748 0.627 0.602 0.958 0.758 0.603
